batch_id,crop_type,variety,origin_region,harvest_datetime,harvest_weight_kg,initial_quality_score,harvest_temperature_c,harvest_conditions,field_precooled
BAT-001257,plums,Kabardinka,Centre,2025-10-04 11:00:00,5528.9,90.6,10.8,Post-Rain,True
BAT-001258,tomatoes,Cherry,South,2025-09-07 14:30:00,2069.1,99.0,26.4,Optimal Dry,True
BAT-001259,apples,Idared,North,2025-10-11 12:00:00,7326.5,99.0,10.8,Optimal Dry,False
BAT-001260,apples,Gala,Centre,2025-10-18 08:15:00,5364.5,95.2,8.2,Humid,False
BAT-001261,apples,Idared,North,2025-10-18 14:15:00,12129.7,88.4,12.1,Optimal Dry,True
BAT-001262,plums,Anna Späth,South,2025-10-02 14:15:00,7489.7,89.2,11.2,Optimal Dry,True
BAT-001263,table_grapes,Victoria,South,2025-09-14 13:00:00,3561.0,90.3,21.5,Optimal Dry,True
BAT-001264,raspberries,Heritage,North,2025-07-07 10:45:00,1625.1,90.5,29.8,Hot / Sun-Exposed,True
BAT-001265,plums,President,North,2025-10-08 11:45:00,8050.1,88.7,12.8,Humid,False
BAT-001266,apples,Idared,North,2025-09-18 10:00:00,7132.3,98.3,14.8,Optimal Dry,True
BAT-001267,plums,Kabardinka,Centre,2025-08-31 08:45:00,5865.5,95.7,22.9,Optimal Dry,True
BAT-001268,raspberries,Heritage,North,2025-07-13 10:00:00,2238.6,94.3,23.4,Optimal Dry,False
BAT-001269,tomatoes,Bobcat,South,2025-09-15 12:30:00,3588.9,86.9,21.4,Optimal Dry,False
BAT-001270,plums,Anna Späth,South,2025-08-26 10:45:00,5822.9,91.9,21.8,Optimal Dry,True
BAT-001271,table_grapes,Codreanca,South,2025-09-12 06:45:00,2959.9,89.0,18.6,Humid,False
BAT-001272,tomatoes,Rio Grande,Centre,2025-08-22 11:30:00,5070.9,88.0,28.8,Hot / Sun-Exposed,True
BAT-001273,apples,Granny Smith,North,2025-08-27 09:45:00,4275.7,86.3,19.8,Optimal Dry,True
BAT-001274,pears,Conference,South,2025-09-22 11:30:00,10043.7,86.3,22.3,Optimal Dry,False
BAT-001275,apples,Golden Delicious,North,2025-10-21 14:00:00,4182.8,91.5,12.0,Optimal Dry,False
BAT-001276,apples,Idared,North,2025-09-16 06:45:00,10414.1,85.7,9.1,Humid,False
BAT-001277,apples,Idared,North,2025-10-11 11:45:00,4397.1,91.7,10.8,Optimal Dry,True
BAT-001278,table_grapes,Muscat de Hamburg,South,2025-10-04 06:15:00,7554.1,89.3,12.8,Post-Rain,True
BAT-001279,plums,Kabardinka,North,2025-08-18 07:00:00,5637.5,94.0,17.1,Optimal Dry,True
BAT-001280,apples,Fuji,North,2025-10-07 08:00:00,14408.9,97.3,9.8,Humid,False
BAT-001281,pears,Ksenia,Centre,2025-08-28 08:45:00,6166.3,87.3,20.2,Optimal Dry,True
BAT-001282,tomatoes,Rio Grande,Centre,2025-09-30 14:15:00,5199.8,91.5,13.8,Optimal Dry,False
BAT-001283,table_grapes,Victoria,South,2025-09-14 10:00:00,4621.7,92.4,19.3,Optimal Dry,True
BAT-001284,table_grapes,Victoria,South,2025-09-29 08:00:00,3127.5,83.1,7.5,Humid,False
BAT-001285,table_grapes,Victoria,South,2025-09-09 11:45:00,6850.4,88.7,26.4,Optimal Dry,False
BAT-001286,apples,Granny Smith,North,2025-09-25 07:15:00,14815.5,99.0,10.6,Optimal Dry,False
BAT-001287,tomatoes,Rio Grande,Centre,2025-07-27 13:15:00,5448.7,84.0,34.7,Hot / Sun-Exposed,False
BAT-001288,plums,Anna Späth,Centre,2025-09-14 12:00:00,3794.4,93.5,21.0,Optimal Dry,True
BAT-001289,apples,Gala,North,2025-10-16 12:45:00,7026.6,98.0,12.8,Optimal Dry,False
BAT-001290,apples,Fuji,North,2025-09-23 13:15:00,11596.1,91.4,22.9,Optimal Dry,False
BAT-001291,raspberries,Polana,North,2025-07-16 12:15:00,894.6,89.9,28.5,Hot / Sun-Exposed,True
BAT-001292,apples,Idared,North,2025-09-01 09:45:00,7406.3,94.8,22.7,Optimal Dry,False
BAT-001293,apples,Granny Smith,North,2025-09-16 10:30:00,13662.5,87.7,15.1,Humid,True
BAT-001294,apples,Granny Smith,North,2025-10-20 10:00:00,9350.5,96.8,4.2,Optimal Dry,False
BAT-001295,apples,Gala,North,2025-10-05 11:15:00,5955.5,90.1,12.6,Optimal Dry,True
BAT-001296,plums,President,South,2025-09-28 07:30:00,7745.9,88.0,7.2,Humid,True
BAT-001297,plums,Anna Späth,North,2025-09-02 13:00:00,7454.1,93.6,28.2,Hot / Sun-Exposed,True
BAT-001298,plums,Anna Späth,Centre,2025-10-09 06:30:00,6206.8,79.6,11.3,Humid,False
BAT-001299,apples,Jonagold,North,2025-10-11 13:15:00,10110.8,86.5,12.0,Optimal Dry,True
BAT-001300,plums,Stanley,Centre,2025-08-15 14:00:00,4224.0,98.1,28.7,Hot / Sun-Exposed,True
BAT-001301,table_grapes,Muscat de Hamburg,South,2025-09-02 13:15:00,5766.6,94.3,30.1,Hot / Sun-Exposed,True
BAT-001302,apples,Idared,North,2025-09-08 12:45:00,6492.3,93.8,25.0,Optimal Dry,True
BAT-001303,table_grapes,Victoria,South,2025-09-11 10:15:00,7604.9,92.5,20.5,Optimal Dry,False
BAT-001304,apples,Golden Delicious,Centre,2025-08-26 07:30:00,5576.0,89.5,14.2,Optimal Dry,True
BAT-001305,pears,Conference,Centre,2025-08-15 06:00:00,4985.7,90.0,18.9,Optimal Dry,False
BAT-001306,apples,Idared,South,2025-10-02 06:30:00,10184.6,91.7,4.5,Humid,False
BAT-001307,table_grapes,Moldova,Centre,2025-09-09 12:00:00,2953.3,97.0,26.0,Optimal Dry,False
BAT-001308,apples,Golden Delicious,North,2025-09-19 08:15:00,4751.3,90.9,11.5,Optimal Dry,True
BAT-001309,table_grapes,Muscat de Hamburg,South,2025-10-08 07:45:00,4798.5,88.3,12.3,Post-Rain,False
BAT-001310,apricots,Nadejda,North,2025-06-28 09:45:00,4979.5,89.6,21.7,Optimal Dry,True
BAT-001311,apples,Gala,North,2025-08-25 06:15:00,7721.1,86.2,9.5,Optimal Dry,False
BAT-001312,tomatoes,Rio Grande,Centre,2025-07-28 08:30:00,2079.1,90.1,23.5,Optimal Dry,True
BAT-001313,apples,Golden Delicious,North,2025-10-18 06:45:00,9089.8,98.2,7.0,Humid,False
BAT-001314,pears,Abate Fetel,South,2025-08-23 12:15:00,6675.1,91.1,22.5,Optimal Dry,True
BAT-001315,table_grapes,Moldova,South,2025-10-13 07:15:00,4473.2,87.9,8.8,Humid,True
BAT-001316,table_grapes,Codreanca,South,2025-09-20 06:00:00,3465.9,91.3,14.8,Humid,True
BAT-001317,table_grapes,Codreanca,South,2025-09-16 13:45:00,3703.6,99.0,23.1,Optimal Dry,False
BAT-001318,tomatoes,Cherry,South,2025-08-20 14:15:00,3052.7,99.0,26.6,Optimal Dry,True
BAT-001319,table_grapes,Moldova,South,2025-09-30 13:30:00,7189.5,80.9,16.0,Optimal Dry,False
BAT-001320,plums,Stanley,Centre,2025-09-20 11:15:00,5083.2,89.7,21.1,Optimal Dry,True
BAT-001321,strawberries,Marmolada,North,2025-06-20 12:00:00,1201.8,88.4,18.8,Optimal Dry,False
BAT-001322,pears,Conference,Centre,2025-10-14 12:00:00,11806.6,94.1,11.1,Optimal Dry,False
BAT-001323,table_grapes,Victoria,South,2025-09-20 11:00:00,3523.5,90.6,21.9,Optimal Dry,True
BAT-001324,apples,Idared,North,2025-10-04 12:00:00,5098.5,91.1,9.9,Humid,True
BAT-001325,table_grapes,Victoria,South,2025-10-25 14:45:00,4038.0,96.4,16.6,Optimal Dry,True
BAT-001326,plums,Anna Späth,Centre,2025-09-16 14:15:00,7293.7,92.7,23.4,Optimal Dry,True
BAT-001327,plums,Stanley,Centre,2025-10-05 11:15:00,4843.2,99.0,12.7,Optimal Dry,True
BAT-001328,apricots,Spring Blush,Centre,2025-07-01 09:00:00,4352.2,88.9,18.7,Optimal Dry,False
BAT-001329,plums,Anna Späth,South,2025-09-13 10:15:00,9944.0,85.9,20.8,Optimal Dry,False
BAT-001330,apples,Fuji,North,2025-09-23 08:30:00,9590.4,91.9,14.1,Humid,True
BAT-001331,plums,Anna Späth,South,2025-08-10 10:15:00,6566.4,91.3,26.4,Optimal Dry,True
BAT-001332,raspberries,Heritage,North,2025-08-05 13:00:00,1255.2,89.2,28.3,Hot / Sun-Exposed,False
BAT-001333,table_grapes,Muscat de Hamburg,South,2025-09-03 07:00:00,5326.0,92.9,17.9,Optimal Dry,True
BAT-001334,apples,Jonagold,North,2025-09-19 12:30:00,4256.4,86.9,19.5,Optimal Dry,True
BAT-001335,apples,Idared,North,2025-10-12 07:45:00,13066.6,88.9,11.3,Humid,True
BAT-001336,tomatoes,Bobcat,North,2025-08-06 09:45:00,2841.1,87.1,27.5,Optimal Dry,False
BAT-001337,plums,President,South,2025-09-01 11:00:00,3631.7,94.3,23.5,Optimal Dry,False
BAT-001338,tomatoes,Primadonna,South,2025-10-03 08:45:00,3395.7,90.1,7.2,Optimal Dry,False
BAT-001339,table_grapes,Moldova,Centre,2025-10-01 07:45:00,2594.6,87.1,6.6,Optimal Dry,False
BAT-001340,apples,Jonagold,North,2025-08-29 06:30:00,7550.4,85.2,15.6,Optimal Dry,True
BAT-001341,pears,Abate Fetel,South,2025-09-17 07:30:00,11614.2,84.7,16.3,Optimal Dry,True
BAT-001342,apples,Fuji,South,2025-10-17 13:15:00,9215.4,88.8,15.4,Optimal Dry,True
BAT-001343,apples,Golden Delicious,North,2025-10-19 10:45:00,7775.5,88.5,7.3,Optimal Dry,False
BAT-001344,tomatoes,Cherry,North,2025-07-19 08:45:00,5285.8,92.7,19.3,Optimal Dry,False
BAT-001345,tomatoes,Bobcat,Centre,2025-07-14 08:00:00,3140.6,93.6,21.8,Optimal Dry,True
BAT-001346,apples,Gala,North,2025-10-21 13:00:00,7506.4,96.8,10.9,Optimal Dry,True
BAT-001347,apples,Idared,North,2025-09-03 10:00:00,10353.8,89.4,22.7,Optimal Dry,False
BAT-001348,plums,President,North,2025-08-05 06:45:00,7615.8,96.4,19.1,Humid,False
BAT-001349,apples,Golden Delicious,North,2025-09-09 11:45:00,6517.1,83.8,24.9,Optimal Dry,True
BAT-001350,apples,Jonagold,Centre,2025-10-20 10:00:00,6034.6,92.0,5.3,Optimal Dry,False
BAT-001351,apricots,Spring Blush,North,2025-07-20 07:45:00,2820.9,89.3,18.7,Optimal Dry,True
BAT-001352,plums,Anna Späth,South,2025-08-24 07:30:00,8373.8,85.5,16.6,Optimal Dry,False
BAT-001353,pears,Ksenia,North,2025-08-30 14:00:00,3814.5,91.0,29.7,Hot / Sun-Exposed,True
BAT-001354,apples,Granny Smith,North,2025-09-13 11:15:00,12542.2,86.9,19.6,Optimal Dry,False
BAT-001355,tomatoes,Bobcat,South,2025-09-16 13:30:00,5160.9,91.3,23.1,Optimal Dry,True
BAT-001356,apricots,Kioto,South,2025-07-15 07:30:00,2615.6,94.7,23.2,Optimal Dry,True
BAT-001357,apples,Golden Delicious,Centre,2025-08-27 06:45:00,11632.0,87.1,12.5,Optimal Dry,False
BAT-001358,apples,Fuji,North,2025-08-24 11:45:00,9501.3,84.2,17.5,Optimal Dry,True
BAT-001359,apples,Jonagold,North,2025-09-12 14:15:00,8222.6,90.1,17.6,Optimal Dry,True
BAT-001360,tomatoes,Primadonna,Centre,2025-08-15 09:00:00,2981.4,89.2,22.4,Optimal Dry,False
BAT-001361,apples,Gala,Centre,2025-10-02 12:15:00,10900.8,94.7,8.5,Optimal Dry,True
BAT-001362,apples,Granny Smith,South,2025-08-28 10:45:00,14480.8,93.5,25.2,Optimal Dry,False
BAT-001363,table_grapes,Codreanca,South,2025-10-16 12:15:00,7147.5,90.1,12.2,Optimal Dry,True
BAT-001364,tomatoes,Rio Grande,North,2025-08-26 06:45:00,6236.5,95.5,10.5,Optimal Dry,False
BAT-001365,apples,Golden Delicious,North,2025-09-24 13:00:00,14619.6,86.5,19.6,Optimal Dry,True
BAT-001366,plums,Stanley,South,2025-09-19 10:45:00,9267.1,92.1,18.9,Optimal Dry,True
BAT-001367,table_grapes,Codreanca,Centre,2025-09-14 13:00:00,3428.5,90.3,21.8,Optimal Dry,False
BAT-001368,apples,Fuji,North,2025-08-25 11:15:00,10410.6,93.6,17.3,Optimal Dry,True
BAT-001369,apples,Jonagold,North,2025-10-21 08:00:00,5431.4,94.8,0.9,Humid,False
BAT-001370,table_grapes,Victoria,South,2025-09-12 07:00:00,3823.9,88.2,18.6,Humid,False
BAT-001371,apples,Jonagold,North,2025-10-18 12:15:00,7509.3,87.0,9.1,Humid,False
BAT-001372,apples,Jonagold,North,2025-10-02 10:30:00,9415.5,89.2,6.6,Optimal Dry,False
BAT-001373,pears,Abate Fetel,Centre,2025-09-20 06:00:00,5596.5,87.7,15.3,Humid,True
BAT-001374,strawberries,Clery,North,2025-06-22 07:30:00,1893.8,95.6,15.2,Optimal Dry,True
BAT-001375,apples,Jonagold,North,2025-09-21 11:15:00,4789.1,91.3,21.9,Optimal Dry,False
BAT-001376,table_grapes,Victoria,South,2025-09-17 09:00:00,5157.5,91.0,17.9,Optimal Dry,False
BAT-001377,plums,Anna Späth,Centre,2025-08-14 11:00:00,9574.6,90.0,27.0,Optimal Dry,False
BAT-001378,table_grapes,Codreanca,Centre,2025-10-11 06:00:00,3889.7,93.2,8.7,Humid,True
BAT-001379,table_grapes,Victoria,South,2025-10-06 06:45:00,4696.5,94.9,10.7,Humid,False
BAT-001380,apples,Granny Smith,North,2025-10-15 11:15:00,10242.4,90.3,8.5,Optimal Dry,True
BAT-001381,table_grapes,Victoria,South,2025-09-17 12:45:00,6191.8,88.2,15.4,Post-Rain,False
BAT-001382,apples,Idared,North,2025-10-18 10:00:00,11303.0,90.1,8.2,Post-Rain,False
BAT-001383,tomatoes,Bobcat,South,2025-09-19 12:00:00,3518.5,95.5,20.4,Optimal Dry,False
BAT-001384,tomatoes,Rio Grande,Centre,2025-10-01 11:30:00,4461.9,87.5,8.9,Optimal Dry,True
BAT-001385,apples,Granny Smith,North,2025-09-23 10:30:00,6566.5,86.2,18.1,Optimal Dry,True
BAT-001386,table_grapes,Moldova,Centre,2025-10-20 09:15:00,4563.4,94.1,3.9,Optimal Dry,True
BAT-001387,apples,Granny Smith,Centre,2025-10-03 10:00:00,5850.9,91.2,8.6,Optimal Dry,True
BAT-001388,pears,Conference,North,2025-09-29 09:15:00,6384.7,92.6,10.1,Optimal Dry,True
BAT-001389,table_grapes,Victoria,Centre,2025-10-19 10:15:00,7187.7,93.0,7.7,Optimal Dry,False
BAT-001390,plums,President,South,2025-09-03 10:45:00,7949.8,86.8,27.5,Optimal Dry,True
BAT-001391,apples,Golden Delicious,North,2025-10-21 09:15:00,7479.3,94.6,2.3,Humid,False
BAT-001392,apples,Jonagold,North,2025-09-18 12:30:00,13458.8,82.0,17.4,Optimal Dry,False
BAT-001393,plums,Stanley,North,2025-09-28 11:15:00,8758.7,96.1,12.8,Optimal Dry,False
BAT-001394,pears,Conference,North,2025-09-23 13:30:00,7778.5,92.5,23.7,Optimal Dry,False
BAT-001395,plums,Anna Späth,Centre,2025-09-30 13:30:00,6271.0,87.5,13.8,Optimal Dry,False
BAT-001396,table_grapes,Codreanca,Centre,2025-09-30 09:30:00,6121.5,91.2,11.6,Humid,False
BAT-001397,apples,Granny Smith,North,2025-10-20 06:45:00,5900.8,90.1,2.8,Optimal Dry,False
BAT-001398,table_grapes,Muscat de Hamburg,South,2025-09-27 06:00:00,2662.6,93.8,5.5,Optimal Dry,False
BAT-001399,strawberries,Asia,Centre,2025-05-31 10:30:00,1006.0,86.3,17.4,Optimal Dry,False
BAT-001400,strawberries,Alba,Centre,2025-06-05 10:15:00,1672.3,87.4,23.2,Optimal Dry,False
BAT-001401,plums,Kabardinka,South,2025-08-20 06:15:00,9022.0,95.5,17.0,Optimal Dry,True
BAT-001402,apples,Jonagold,North,2025-09-23 14:30:00,6101.4,98.1,23.7,Optimal Dry,False
BAT-001403,table_grapes,Muscat de Hamburg,Centre,2025-09-30 08:45:00,2794.9,95.9,10.2,Post-Rain,False
BAT-001404,apples,Granny Smith,North,2025-10-16 12:15:00,6138.1,94.3,11.9,Optimal Dry,True
BAT-001405,apples,Granny Smith,North,2025-08-29 08:30:00,8581.8,90.2,16.9,Optimal Dry,False
BAT-001406,apricots,Nadejda,Centre,2025-07-04 14:30:00,4391.1,87.4,32.2,Hot / Sun-Exposed,True
BAT-001407,apples,Gala,Centre,2025-10-07 12:30:00,10699.7,96.1,11.2,Post-Rain,True
BAT-001408,apples,Granny Smith,North,2025-10-19 12:15:00,9259.2,88.0,7.6,Optimal Dry,False
BAT-001409,apples,Jonagold,North,2025-09-20 09:45:00,12449.6,91.2,19.0,Optimal Dry,True
BAT-001410,raspberries,Glen Ample,North,2025-06-26 10:00:00,1420.3,91.5,22.5,Optimal Dry,True
BAT-001411,plums,Anna Späth,North,2025-08-01 08:00:00,9622.1,87.5,17.8,Optimal Dry,False
BAT-001412,apples,Granny Smith,North,2025-09-28 13:30:00,10352.4,93.7,15.8,Optimal Dry,True
BAT-001413,apples,Idared,North,2025-08-24 13:00:00,5741.0,90.6,14.5,Post-Rain,True
BAT-001414,table_grapes,Muscat de Hamburg,South,2025-10-21 09:45:00,6620.0,84.5,6.2,Optimal Dry,True
BAT-001415,apples,Gala,North,2025-10-17 06:45:00,4241.5,85.9,5.3,Humid,False
BAT-001416,apples,Golden Delicious,North,2025-10-17 13:00:00,11858.0,94.5,11.6,Optimal Dry,False
BAT-001417,apples,Idared,North,2025-10-08 09:45:00,13456.0,93.3,11.7,Humid,False
BAT-001418,apples,Golden Delicious,Centre,2025-09-10 12:15:00,5078.9,96.3,23.5,Optimal Dry,False
BAT-001419,apples,Gala,North,2025-08-26 12:00:00,10697.2,91.3,20.6,Optimal Dry,True
BAT-001420,apples,Granny Smith,North,2025-09-25 06:45:00,14193.9,88.1,10.6,Optimal Dry,True
BAT-001421,apples,Idared,North,2025-08-28 07:00:00,11516.2,97.8,13.6,Optimal Dry,True
BAT-001422,plums,Kabardinka,Centre,2025-10-02 12:15:00,2909.6,84.8,8.5,Optimal Dry,True
BAT-001423,apples,Granny Smith,North,2025-10-08 07:45:00,7536.8,94.7,10.8,Humid,True
BAT-001424,tomatoes,Rio Grande,Centre,2025-09-28 12:15:00,3708.0,90.0,15.6,Optimal Dry,True
BAT-001425,raspberries,Heritage,Centre,2025-08-16 07:00:00,915.6,92.9,16.9,Optimal Dry,True
BAT-001426,pears,Abate Fetel,South,2025-10-08 09:15:00,10133.6,92.6,12.4,Humid,False
BAT-001427,plums,Kabardinka,Centre,2025-08-12 06:15:00,4174.0,94.5,14.3,Optimal Dry,True
BAT-001428,plums,Anna Späth,South,2025-08-12 06:30:00,9434.2,85.8,15.3,Optimal Dry,False
BAT-001429,apples,Gala,North,2025-10-23 14:45:00,13195.9,99.0,16.7,Optimal Dry,True
BAT-001430,apples,Gala,North,2025-09-10 10:30:00,13894.5,91.7,21.6,Optimal Dry,True
BAT-001431,pears,Williams,Centre,2025-09-20 12:00:00,11971.8,85.5,22.4,Optimal Dry,False
BAT-001432,plums,Anna Späth,Centre,2025-08-18 11:30:00,3934.6,80.9,23.3,Optimal Dry,False
BAT-001433,plums,Kabardinka,Centre,2025-09-08 13:45:00,9632.4,81.3,26.7,Optimal Dry,True
BAT-001434,table_grapes,Victoria,South,2025-09-17 12:15:00,6711.3,90.7,16.1,Post-Rain,True
BAT-001435,strawberries,Asia,Centre,2025-05-29 10:00:00,2427.2,82.6,15.6,Optimal Dry,True
BAT-001436,apricots,Kioto,North,2025-07-25 08:15:00,2034.9,94.0,23.2,Optimal Dry,False
BAT-001437,plums,Stanley,North,2025-09-20 09:30:00,7916.1,85.1,19.0,Optimal Dry,False
BAT-001438,table_grapes,Victoria,South,2025-10-10 06:00:00,4503.5,86.9,10.5,Optimal Dry,True
BAT-001439,apples,Granny Smith,North,2025-09-08 07:15:00,8711.2,95.0,13.8,Optimal Dry,True
BAT-001440,table_grapes,Victoria,South,2025-10-20 10:00:00,5322.6,80.9,6.9,Optimal Dry,False
BAT-001441,apples,Granny Smith,North,2025-08-30 13:15:00,13963.9,95.4,28.8,Hot / Sun-Exposed,True
BAT-001442,apples,Jonagold,North,2025-10-10 09:45:00,7057.9,88.6,11.2,Optimal Dry,False
BAT-001443,plums,Anna Späth,Centre,2025-09-30 11:45:00,3117.2,91.6,12.6,Optimal Dry,True
BAT-001444,apples,Golden Delicious,North,2025-09-16 07:00:00,9577.8,90.0,9.1,Humid,False
BAT-001445,strawberries,Asia,Centre,2025-05-27 13:45:00,2626.8,89.5,17.6,Post-Rain,False
BAT-001446,strawberries,Clery,Centre,2025-06-19 06:00:00,2272.1,88.5,17.8,Optimal Dry,True
BAT-001447,apples,Jonagold,North,2025-09-05 09:30:00,6759.4,92.3,22.0,Optimal Dry,False
BAT-001448,pears,Ksenia,North,2025-10-05 09:00:00,11440.3,91.0,9.0,Humid,True
BAT-001449,tomatoes,Bobcat,South,2025-09-14 06:45:00,4845.8,99.0,12.7,Optimal Dry,True
BAT-001450,apples,Fuji,North,2025-10-12 10:15:00,4023.3,88.6,12.1,Optimal Dry,False
BAT-001451,apples,Gala,North,2025-08-26 09:15:00,11808.5,92.4,14.8,Optimal Dry,True
BAT-001452,apples,Jonagold,Centre,2025-09-27 14:30:00,13256.5,90.8,15.8,Optimal Dry,False
BAT-001453,table_grapes,Codreanca,Centre,2025-10-16 10:30:00,3844.3,92.4,9.6,Optimal Dry,True
BAT-001454,tomatoes,Bobcat,North,2025-09-16 09:15:00,3012.0,98.5,12.4,Humid,False
BAT-001455,apples,Fuji,South,2025-10-10 11:45:00,4943.3,93.4,16.3,Optimal Dry,False
BAT-001456,plums,Kabardinka,Centre,2025-08-19 09:30:00,3425.6,93.4,20.0,Optimal Dry,True
BAT-001457,tomatoes,Cherry,Centre,2025-07-25 06:45:00,3565.4,85.7,22.2,Optimal Dry,True
BAT-001458,tomatoes,Bobcat,Centre,2025-08-18 10:15:00,3455.4,87.2,21.9,Optimal Dry,True
BAT-001459,plums,President,Centre,2025-09-06 08:15:00,9260.4,92.3,16.6,Optimal Dry,True
BAT-001460,apples,Fuji,North,2025-09-02 10:45:00,13992.1,90.4,25.1,Optimal Dry,False
BAT-001461,apples,Idared,North,2025-10-01 09:00:00,11752.9,97.0,5.5,Humid,False
BAT-001462,table_grapes,Victoria,Centre,2025-09-07 14:00:00,3212.1,90.7,25.5,Optimal Dry,True
BAT-001463,apples,Fuji,Centre,2025-10-04 09:30:00,13045.1,94.3,9.7,Humid,False
BAT-001464,raspberries,Polana,North,2025-07-10 07:00:00,848.5,92.0,17.2,Humid,False
BAT-001465,pears,Conference,North,2025-10-03 07:00:00,8142.9,92.7,4.4,Humid,False
BAT-001466,plums,Kabardinka,Centre,2025-08-21 09:30:00,4424.9,92.9,25.5,Optimal Dry,True
BAT-001467,plums,Stanley,Centre,2025-10-09 07:00:00,9230.4,87.2,11.2,Humid,True
BAT-001468,apples,Golden Delicious,North,2025-09-17 12:15:00,11230.0,96.3,15.6,Humid,False
BAT-001469,plums,Anna Späth,North,2025-08-05 10:15:00,6828.6,97.1,24.4,Optimal Dry,True
BAT-001470,plums,Stanley,Centre,2025-08-15 06:00:00,8028.0,91.9,18.9,Optimal Dry,False
BAT-001471,table_grapes,Codreanca,South,2025-10-10 14:00:00,7111.7,89.4,17.2,Optimal Dry,True
BAT-001472,plums,Stanley,North,2025-08-12 09:45:00,2513.0,87.8,19.8,Optimal Dry,False
BAT-001473,raspberries,Polana,North,2025-08-11 06:45:00,734.3,89.4,19.3,Humid,True
BAT-001474,table_grapes,Victoria,South,2025-10-15 13:15:00,4781.9,93.3,12.0,Optimal Dry,True
BAT-001475,tomatoes,Rio Grande,Centre,2025-09-03 06:30:00,6668.8,92.6,18.4,Optimal Dry,False
BAT-001476,apples,Jonagold,North,2025-09-27 14:15:00,5423.4,88.7,15.3,Optimal Dry,False
BAT-001477,apples,Fuji,North,2025-09-21 06:15:00,12830.8,91.0,13.5,Humid,True
BAT-001478,apples,Granny Smith,North,2025-09-17 08:30:00,12825.0,92.2,13.4,Humid,True
BAT-001479,apples,Jonagold,Centre,2025-10-17 09:00:00,11843.7,88.4,8.1,Humid,True
BAT-001480,table_grapes,Victoria,South,2025-10-17 09:45:00,7571.6,86.6,10.8,Humid,False
BAT-001481,plums,President,South,2025-09-18 14:15:00,5122.7,84.3,19.7,Optimal Dry,False
BAT-001482,plums,Stanley,South,2025-08-08 11:15:00,5604.9,91.8,24.1,Optimal Dry,False
BAT-001483,apples,Gala,North,2025-08-23 07:15:00,4711.0,89.4,16.4,Optimal Dry,True
BAT-001484,table_grapes,Muscat de Hamburg,Centre,2025-09-06 07:45:00,4742.8,87.4,16.6,Optimal Dry,False
BAT-001485,apples,Granny Smith,North,2025-09-21 12:15:00,8812.5,97.1,23.4,Optimal Dry,True
BAT-001486,strawberries,Clery,Centre,2025-06-21 11:00:00,2959.6,93.5,17.2,Optimal Dry,False
BAT-001487,plums,Kabardinka,Centre,2025-10-07 12:30:00,7481.4,93.8,11.2,Post-Rain,True
BAT-001488,apricots,Krasnoshchoky,Centre,2025-07-07 12:15:00,2871.6,91.6,32.3,Hot / Sun-Exposed,False
BAT-001489,raspberries,Heritage,North,2025-08-20 08:00:00,1344.4,89.8,16.9,Optimal Dry,True
BAT-001490,tomatoes,Primadonna,Centre,2025-07-12 14:00:00,6079.0,90.6,25.5,Optimal Dry,True
BAT-001491,apples,Idared,North,2025-08-26 09:45:00,5968.4,94.0,17.2,Optimal Dry,True
BAT-001492,tomatoes,Cherry,South,2025-09-29 10:15:00,2976.9,94.1,12.6,Optimal Dry,False
BAT-001493,apricots,Krasnoshchoky,North,2025-07-14 08:30:00,2745.8,83.1,21.7,Optimal Dry,True
BAT-001494,pears,Williams,North,2025-09-18 14:00:00,5629.4,87.2,18.8,Optimal Dry,True
BAT-001495,table_grapes,Moldova,South,2025-10-01 07:15:00,4084.4,99.0,7.2,Humid,True
BAT-001496,apples,Fuji,North,2025-09-21 08:45:00,14908.8,94.4,17.1,Optimal Dry,True
BAT-001497,plums,President,Centre,2025-10-09 11:45:00,7103.0,87.9,12.1,Humid,True
BAT-001498,tomatoes,Primadonna,Centre,2025-09-26 12:00:00,6499.2,92.3,14.5,Optimal Dry,True
BAT-001499,plums,Anna Späth,Centre,2025-08-29 11:15:00,7862.2,93.0,26.5,Optimal Dry,True
BAT-001500,tomatoes,Bobcat,Centre,2025-07-25 09:00:00,2534.1,95.3,26.6,Optimal Dry,False
BAT-001501,plums,Stanley,Centre,2025-08-18 08:15:00,3876.9,96.3,19.4,Optimal Dry,False
BAT-001502,plums,President,North,2025-09-22 10:45:00,9402.8,98.9,20.1,Optimal Dry,False
BAT-001503,apples,Idared,North,2025-10-09 14:30:00,11931.4,97.6,12.3,Humid,True
BAT-001504,apples,Gala,North,2025-10-02 07:45:00,6818.1,91.8,4.7,Humid,False
BAT-001505,plums,President,South,2025-08-17 12:30:00,8997.7,87.4,27.8,Optimal Dry,True
BAT-001506,tomatoes,Rio Grande,Centre,2025-10-04 09:45:00,4354.3,92.2,9.7,Humid,False
BAT-001507,plums,Kabardinka,South,2025-10-07 06:15:00,8942.9,94.6,11.7,Humid,True
BAT-001508,table_grapes,Codreanca,South,2025-10-10 12:00:00,7596.4,91.1,16.3,Optimal Dry,False
BAT-001509,table_grapes,Codreanca,South,2025-09-29 10:15:00,3355.6,91.1,12.6,Optimal Dry,True
BAT-001510,tomatoes,Cherry,Centre,2025-09-05 13:00:00,5777.4,92.1,27.4,Optimal Dry,False
