shipment_id,batch_id,destination_market,destination_region,vehicle_type,planned_departure_datetime,planned_arrival_datetime,planned_duration_hours,actual_departure_datetime,actual_arrival_datetime,actual_delay_minutes,cold_chain_incident,transit_temp_mean_c
SHP-000464,BAT-000464,Chișinău Local,Domestic,Insulated Van,2024-12-14 18:00:36,2024-12-14 22:00:36,4.0,2024-12-14 18:11:36,2024-12-14 22:11:36,11,False,4.0
SHP-000465,BAT-000465,Iași,Romania,Insulated Van,2024-10-25 18:49:48,2024-10-26 02:49:48,8.0,2024-10-25 19:52:48,2024-10-26 03:52:48,63,False,3.1
SHP-000466,BAT-000466,Berlin,Western Europe,Reefer Truck,2024-11-17 21:46:12,2024-11-19 11:46:12,38.0,2024-11-17 21:46:12,2024-11-19 11:46:12,0,False,4.1
SHP-000467,BAT-000467,Bălți Wholesale,Domestic,Ambient Truck,2025-01-08 17:01:48,2025-01-08 22:01:48,5.0,2025-01-08 17:45:48,2025-01-08 22:45:48,44,False,22.0
SHP-000468,BAT-000468,Berlin,Western Europe,Reefer Truck,2024-09-27 13:50:24,2024-09-29 03:50:24,38.0,2024-09-27 14:45:24,2024-09-29 04:45:24,55,False,3.0
SHP-000469,BAT-000469,Iași,Romania,Insulated Van,2025-01-13 18:17:24,2025-01-14 02:17:24,8.0,2025-01-13 19:14:24,2025-01-14 03:14:24,57,False,4.1
SHP-000470,BAT-000470,Prague,Central Europe,Reefer Truck,2024-10-04 11:57:00,2024-10-05 19:57:00,32.0,2024-10-04 11:57:00,2024-10-05 19:57:00,0,False,2.5
SHP-000471,BAT-000471,Chișinău Local,Domestic,Insulated Van,2025-01-01 22:12:36,2025-01-02 02:12:36,4.0,2025-01-02 00:12:36,2025-01-02 04:50:36,158,False,4.5
SHP-000472,BAT-000472,Prague,Central Europe,Reefer Truck,2024-10-20 15:35:24,2024-10-21 23:35:24,32.0,2024-10-20 16:22:24,2024-10-22 00:22:24,47,False,4.1
SHP-000473,BAT-000473,Bucharest,Romania,Reefer Truck,2024-10-26 19:31:12,2024-10-27 09:31:12,14.0,2024-10-26 19:32:12,2024-10-27 09:32:12,1,False,2.6
SHP-000474,BAT-000474,Prague,Central Europe,Reefer Truck,2024-10-10 20:15:36,2024-10-12 04:15:36,32.0,2024-10-10 20:20:36,2024-10-12 04:20:36,5,False,3.0
SHP-000475,BAT-000475,Warsaw,Central Europe,Reefer Truck,2024-11-06 16:37:12,2024-11-07 20:37:12,28.0,2024-11-06 17:55:12,2024-11-07 21:55:12,78,False,3.1
SHP-000476,BAT-000476,Prague,Central Europe,Reefer Truck,2024-11-16 18:02:24,2024-11-18 02:02:24,32.0,2024-11-16 18:15:24,2024-11-18 02:15:24,13,False,3.8
SHP-000477,BAT-000477,Bălți Wholesale,Domestic,Ambient Truck,2024-11-17 14:06:36,2024-11-17 19:06:36,5.0,2024-11-17 14:06:36,2024-11-17 19:06:36,0,False,16.7
SHP-000478,BAT-000478,Iași,Romania,Insulated Van,2024-08-15 20:54:00,2024-08-16 04:54:00,8.0,2024-08-15 21:35:00,2024-08-16 05:35:00,41,False,4.5
SHP-000479,BAT-000479,Brașov,Romania,Reefer Truck,2024-12-16 14:21:00,2024-12-17 06:21:00,16.0,2024-12-16 14:52:00,2024-12-17 06:52:00,31,False,4.0
SHP-000480,BAT-000480,Brașov,Romania,Reefer Truck,2024-08-06 13:59:24,2024-08-07 05:59:24,16.0,2024-08-06 15:32:24,2024-08-07 07:32:24,93,False,4.4
SHP-000481,BAT-000481,Prague,Central Europe,Reefer Truck,2024-12-09 14:24:00,2024-12-10 22:24:00,32.0,2024-12-09 14:57:00,2024-12-10 22:57:00,33,False,2.9
SHP-000482,BAT-000482,Chișinău Local,Domestic,Insulated Van,2025-01-25 21:10:48,2025-01-26 01:10:48,4.0,2025-01-25 21:10:48,2025-01-26 01:10:48,0,True,22.9
SHP-000483,BAT-000483,Berlin,Western Europe,Reefer Truck,2025-03-02 20:09:36,2025-03-04 10:09:36,38.0,2025-03-02 21:51:36,2025-03-04 11:51:36,102,False,2.7
SHP-000484,BAT-000484,Prague,Central Europe,Reefer Truck,2024-10-13 12:52:12,2024-10-14 20:52:12,32.0,2024-10-13 14:16:12,2024-10-14 22:16:12,84,False,3.1
SHP-000485,BAT-000485,Bucharest,Romania,Reefer Truck,2024-08-27 18:15:36,2024-08-28 08:15:36,14.0,2024-08-27 18:15:36,2024-08-28 08:15:36,0,False,3.8
SHP-000486,BAT-000486,Iași,Romania,Insulated Van,2025-01-10 19:03:00,2025-01-11 03:03:00,8.0,2025-01-10 19:29:00,2025-01-11 03:29:00,26,False,4.0
SHP-000487,BAT-000487,Brașov,Romania,Reefer Truck,2024-09-27 22:52:48,2024-09-28 14:52:48,16.0,2024-09-27 23:58:48,2024-09-28 15:58:48,66,False,4.2
SHP-000488,BAT-000488,Brașov,Romania,Reefer Truck,2025-02-13 18:51:36,2025-02-14 10:51:36,16.0,2025-02-13 18:58:36,2025-02-14 10:58:36,7,False,4.3
SHP-000489,BAT-000489,Bălți Wholesale,Domestic,Ambient Truck,2025-02-18 20:33:36,2025-02-19 01:33:36,5.0,2025-02-18 21:05:36,2025-02-19 02:05:36,32,False,18.5
SHP-000490,BAT-000490,Iași,Romania,Insulated Van,2024-10-27 21:40:12,2024-10-28 05:40:12,8.0,2024-10-27 22:33:12,2024-10-28 06:33:12,53,False,2.9
SHP-000491,BAT-000491,Brașov,Romania,Reefer Truck,2024-08-12 14:11:24,2024-08-13 06:11:24,16.0,2024-08-12 14:17:24,2024-08-13 06:17:24,6,False,3.0
SHP-000492,BAT-000492,Berlin,Western Europe,Reefer Truck,2024-11-19 19:18:36,2024-11-21 09:18:36,38.0,2024-11-19 21:18:36,2024-11-21 12:31:36,193,False,2.8
SHP-000493,BAT-000493,Bucharest,Romania,Reefer Truck,2024-08-29 19:41:24,2024-08-30 09:41:24,14.0,2024-08-29 21:41:24,2024-08-30 22:31:24,770,False,2.6
SHP-000494,BAT-000494,Warsaw,Central Europe,Reefer Truck,2024-12-11 14:30:00,2024-12-12 18:30:00,28.0,2024-12-11 15:25:00,2024-12-12 19:25:00,55,True,20.0
SHP-000495,BAT-000495,Bucharest,Romania,Reefer Truck,2024-12-19 13:30:00,2024-12-20 03:30:00,14.0,2024-12-19 14:12:00,2024-12-20 04:12:00,42,False,2.6
SHP-000496,BAT-000496,Iași,Romania,Insulated Van,2024-12-09 14:21:00,2024-12-09 22:21:00,8.0,2024-12-09 14:33:00,2024-12-09 22:33:00,12,False,2.7
SHP-000497,BAT-000497,Berlin,Western Europe,Reefer Truck,2024-12-30 13:46:12,2025-01-01 03:46:12,38.0,2024-12-30 14:35:12,2025-01-01 04:35:12,49,False,3.2
SHP-000498,BAT-000498,Warsaw,Central Europe,Reefer Truck,2024-11-04 23:10:12,2024-11-06 03:10:12,28.0,2024-11-04 23:55:12,2024-11-06 03:55:12,45,False,3.0
SHP-000499,BAT-000499,Berlin,Western Europe,Reefer Truck,2024-11-11 17:51:00,2024-11-13 07:51:00,38.0,2024-11-11 19:01:00,2024-11-13 09:01:00,70,False,4.0
SHP-000500,BAT-000500,Bucharest,Romania,Reefer Truck,2024-11-29 21:53:24,2024-11-30 11:53:24,14.0,2024-11-29 21:53:24,2024-11-30 11:53:24,0,False,4.3
SHP-000501,BAT-000501,Warsaw,Central Europe,Reefer Truck,2024-12-03 17:45:36,2024-12-04 21:45:36,28.0,2024-12-03 18:26:36,2024-12-04 22:26:36,41,False,3.0
SHP-000502,BAT-000502,Berlin,Western Europe,Reefer Truck,2024-10-11 21:18:36,2024-10-13 11:18:36,38.0,2024-10-11 21:18:36,2024-10-13 11:18:36,0,False,2.8
SHP-000503,BAT-000503,Berlin,Western Europe,Reefer Truck,2024-09-01 21:13:12,2024-09-03 11:13:12,38.0,2024-09-01 22:54:12,2024-09-03 12:54:12,101,False,3.0
SHP-000504,BAT-000504,Berlin,Western Europe,Reefer Truck,2024-10-19 18:09:00,2024-10-21 08:09:00,38.0,2024-10-19 18:26:00,2024-10-21 08:26:00,17,False,4.2
SHP-000505,BAT-000505,Warsaw,Central Europe,Reefer Truck,2024-12-21 17:47:24,2024-12-22 21:47:24,28.0,2024-12-21 19:47:24,2024-12-23 03:21:24,334,False,3.6
SHP-000506,BAT-000506,Bucharest,Romania,Reefer Truck,2024-09-15 14:48:36,2024-09-16 04:48:36,14.0,2024-09-15 16:26:36,2024-09-16 06:26:36,98,False,4.0
SHP-000507,BAT-000507,Warsaw,Central Europe,Reefer Truck,2024-09-21 13:55:12,2024-09-22 17:55:12,28.0,2024-09-21 15:44:12,2024-09-22 19:44:12,109,False,3.4
SHP-000508,BAT-000508,Prague,Central Europe,Reefer Truck,2024-11-28 16:34:12,2024-11-30 00:34:12,32.0,2024-11-28 16:47:12,2024-11-30 00:47:12,13,True,21.8
SHP-000509,BAT-000509,Bălți Wholesale,Domestic,Ambient Truck,2025-01-04 14:05:24,2025-01-04 19:05:24,5.0,2025-01-04 14:05:24,2025-01-04 19:05:24,0,False,17.2
SHP-000510,BAT-000510,Chișinău Local,Domestic,Insulated Van,2024-12-13 15:48:36,2024-12-13 19:48:36,4.0,2024-12-13 15:56:36,2024-12-13 19:56:36,8,False,4.3
SHP-000511,BAT-000511,Chișinău Local,Domestic,Insulated Van,2024-10-03 19:21:36,2024-10-03 23:21:36,4.0,2024-10-03 21:21:36,2024-10-04 01:33:36,132,False,3.1
SHP-000512,BAT-000512,Chișinău Local,Domestic,Insulated Van,2025-02-25 14:51:00,2025-02-25 18:51:00,4.0,2025-02-25 14:59:00,2025-02-25 18:59:00,8,False,3.0
SHP-000513,BAT-000513,Prague,Central Europe,Reefer Truck,2024-11-29 19:01:48,2024-12-01 03:01:48,32.0,2024-11-29 20:27:48,2024-12-01 04:27:48,86,False,3.3
SHP-000514,BAT-000514,Prague,Central Europe,Reefer Truck,2024-10-20 19:56:24,2024-10-22 03:56:24,32.0,2024-10-20 21:52:24,2024-10-22 05:52:24,116,False,3.6
SHP-000515,BAT-000515,Bucharest,Romania,Reefer Truck,2024-11-04 21:22:48,2024-11-05 11:22:48,14.0,2024-11-04 22:42:48,2024-11-05 12:42:48,80,False,3.5
SHP-000516,BAT-000516,Prague,Central Europe,Reefer Truck,2024-09-23 19:03:36,2024-09-25 03:03:36,32.0,2024-09-23 19:15:36,2024-09-25 03:15:36,12,False,3.8
SHP-000517,BAT-000517,Chișinău Local,Domestic,Insulated Van,2024-12-23 12:21:36,2024-12-23 16:21:36,4.0,2024-12-23 14:13:36,2024-12-23 18:13:36,112,False,3.9
SHP-000518,BAT-000518,Warsaw,Central Europe,Reefer Truck,2025-01-20 15:37:48,2025-01-21 19:37:48,28.0,2025-01-20 15:42:48,2025-01-21 19:42:48,5,True,15.5
SHP-000519,BAT-000519,Chișinău Local,Domestic,Insulated Van,2024-12-02 12:29:24,2024-12-02 16:29:24,4.0,2024-12-02 12:34:24,2024-12-02 16:34:24,5,False,3.4
SHP-000520,BAT-000520,Berlin,Western Europe,Reefer Truck,2024-11-27 21:50:24,2024-11-29 11:50:24,38.0,2024-11-27 22:18:24,2024-11-29 12:18:24,28,False,3.3
SHP-000521,BAT-000521,Berlin,Western Europe,Reefer Truck,2024-11-14 18:42:00,2024-11-16 08:42:00,38.0,2024-11-14 18:56:00,2024-11-16 08:56:00,14,False,4.0
SHP-000522,BAT-000522,Warsaw,Central Europe,Reefer Truck,2024-11-23 19:44:24,2024-11-24 23:44:24,28.0,2024-11-23 19:44:24,2024-11-24 23:44:24,0,False,4.2
SHP-000523,BAT-000523,Chișinău Local,Domestic,Insulated Van,2024-12-02 19:12:00,2024-12-02 23:12:00,4.0,2024-12-02 20:01:00,2024-12-03 00:01:00,49,False,3.3
SHP-000524,BAT-000524,Brașov,Romania,Reefer Truck,2024-12-01 21:24:00,2024-12-02 13:24:00,16.0,2024-12-01 21:24:00,2024-12-02 13:24:00,0,False,2.6
SHP-000525,BAT-000525,Bucharest,Romania,Reefer Truck,2024-11-08 17:39:00,2024-11-09 07:39:00,14.0,2024-11-08 17:40:00,2024-11-09 07:40:00,1,False,3.1
SHP-000526,BAT-000526,Berlin,Western Europe,Reefer Truck,2024-06-24 15:53:24,2024-06-26 05:53:24,38.0,2024-06-24 16:02:24,2024-06-26 06:02:24,9,False,3.0
SHP-000527,BAT-000527,Chișinău Local,Domestic,Insulated Van,2024-10-30 16:30:00,2024-10-30 20:30:00,4.0,2024-10-30 16:40:00,2024-10-30 20:40:00,10,False,3.4
SHP-000528,BAT-000528,Bălți Wholesale,Domestic,Ambient Truck,2025-01-22 12:12:00,2025-01-22 17:12:00,5.0,2025-01-22 12:12:00,2025-01-22 17:12:00,0,False,18.0
SHP-000529,BAT-000529,Berlin,Western Europe,Reefer Truck,2024-06-12 15:31:12,2024-06-14 05:31:12,38.0,2024-06-12 15:31:12,2024-06-14 05:31:12,0,False,4.1
SHP-000530,BAT-000530,Berlin,Western Europe,Reefer Truck,2024-12-02 14:17:24,2024-12-04 04:17:24,38.0,2024-12-02 16:17:24,2024-12-04 07:30:24,193,False,3.0
SHP-000531,BAT-000531,Bucharest,Romania,Reefer Truck,2024-11-24 18:47:24,2024-11-25 08:47:24,14.0,2024-11-24 20:47:24,2024-11-25 19:14:24,627,False,2.6
SHP-000532,BAT-000532,Iași,Romania,Insulated Van,2024-09-19 17:10:48,2024-09-20 01:10:48,8.0,2024-09-19 18:58:48,2024-09-20 02:58:48,108,False,3.6
SHP-000533,BAT-000533,Berlin,Western Europe,Reefer Truck,2024-11-03 18:07:12,2024-11-05 08:07:12,38.0,2024-11-03 18:33:12,2024-11-05 08:33:12,26,False,2.6
SHP-000534,BAT-000534,Prague,Central Europe,Reefer Truck,2024-11-30 18:04:12,2024-12-02 02:04:12,32.0,2024-11-30 20:04:12,2024-12-02 11:46:12,582,False,3.6
SHP-000535,BAT-000535,Bălți Wholesale,Domestic,Ambient Truck,2025-02-23 16:01:12,2025-02-23 21:01:12,5.0,2025-02-23 17:42:12,2025-02-23 22:42:12,101,False,18.0
SHP-000536,BAT-000536,Bucharest,Romania,Reefer Truck,2024-12-28 15:02:24,2024-12-29 05:02:24,14.0,2024-12-28 15:16:24,2024-12-29 05:16:24,14,False,2.8
SHP-000537,BAT-000537,Bucharest,Romania,Reefer Truck,2024-07-29 20:49:12,2024-07-30 10:49:12,14.0,2024-07-29 20:49:12,2024-07-30 10:49:12,0,True,23.8
SHP-000538,BAT-000538,Warsaw,Central Europe,Reefer Truck,2024-12-31 17:06:00,2025-01-01 21:06:00,28.0,2024-12-31 19:06:00,2025-01-02 05:08:00,482,False,3.8
SHP-000539,BAT-000539,Prague,Central Europe,Reefer Truck,2024-12-12 17:53:24,2024-12-14 01:53:24,32.0,2024-12-12 18:10:24,2024-12-14 02:10:24,17,False,2.6
SHP-000540,BAT-000540,Warsaw,Central Europe,Reefer Truck,2024-12-05 14:30:00,2024-12-06 18:30:00,28.0,2024-12-05 15:22:00,2024-12-06 19:22:00,52,False,4.0
SHP-000541,BAT-000541,Prague,Central Europe,Reefer Truck,2025-02-09 15:25:48,2025-02-10 23:25:48,32.0,2025-02-09 15:31:48,2025-02-10 23:31:48,6,False,3.7
SHP-000542,BAT-000542,Brașov,Romania,Reefer Truck,2024-12-20 21:23:24,2024-12-21 13:23:24,16.0,2024-12-20 22:55:24,2024-12-21 14:55:24,92,False,3.1
SHP-000543,BAT-000543,Berlin,Western Europe,Reefer Truck,2024-10-28 14:59:24,2024-10-30 04:59:24,38.0,2024-10-28 14:59:24,2024-10-30 04:59:24,0,False,3.2
SHP-000544,BAT-000544,Bucharest,Romania,Reefer Truck,2025-01-02 13:33:36,2025-01-03 03:33:36,14.0,2025-01-02 14:05:36,2025-01-03 04:05:36,32,False,2.7
SHP-000545,BAT-000545,Iași,Romania,Insulated Van,2025-02-16 15:45:00,2025-02-16 23:45:00,8.0,2025-02-16 17:45:00,2025-02-17 09:28:00,583,False,4.1
SHP-000546,BAT-000546,Berlin,Western Europe,Reefer Truck,2025-01-13 14:49:12,2025-01-15 04:49:12,38.0,2025-01-13 15:00:12,2025-01-15 05:00:12,11,True,21.9
SHP-000547,BAT-000547,Berlin,Western Europe,Reefer Truck,2024-11-26 18:10:48,2024-11-28 08:10:48,38.0,2024-11-26 18:10:48,2024-11-28 08:10:48,0,False,3.3
SHP-000548,BAT-000548,Warsaw,Central Europe,Reefer Truck,2024-12-16 19:33:36,2024-12-17 23:33:36,28.0,2024-12-16 20:32:36,2024-12-18 00:32:36,59,False,3.3
SHP-000549,BAT-000549,Brașov,Romania,Reefer Truck,2024-08-30 13:07:12,2024-08-31 05:07:12,16.0,2024-08-30 15:07:12,2024-08-31 07:51:12,164,False,3.3
SHP-000550,BAT-000550,Berlin,Western Europe,Reefer Truck,2024-11-28 17:04:12,2024-11-30 07:04:12,38.0,2024-11-28 17:04:12,2024-11-30 07:04:12,0,False,3.7
SHP-000551,BAT-000551,Prague,Central Europe,Reefer Truck,2025-01-01 15:43:12,2025-01-02 23:43:12,32.0,2025-01-01 15:51:12,2025-01-02 23:51:12,8,False,3.3
SHP-000552,BAT-000552,Warsaw,Central Europe,Reefer Truck,2024-12-26 14:53:24,2024-12-27 18:53:24,28.0,2024-12-26 14:53:24,2024-12-27 18:53:24,0,False,3.3
SHP-000553,BAT-000553,Brașov,Romania,Reefer Truck,2025-03-17 19:43:48,2025-03-18 11:43:48,16.0,2025-03-17 19:43:48,2025-03-18 11:43:48,0,False,2.7
SHP-000554,BAT-000554,Prague,Central Europe,Reefer Truck,2024-09-07 16:36:36,2024-09-09 00:36:36,32.0,2024-09-07 17:15:36,2024-09-09 01:15:36,39,False,4.2
SHP-000555,BAT-000555,Prague,Central Europe,Reefer Truck,2024-12-08 20:31:12,2024-12-10 04:31:12,32.0,2024-12-08 20:31:12,2024-12-10 04:31:12,0,False,3.7
SHP-000556,BAT-000556,Warsaw,Central Europe,Reefer Truck,2024-09-05 16:27:36,2024-09-06 20:27:36,28.0,2024-09-05 17:19:36,2024-09-06 21:19:36,52,False,3.9
SHP-000557,BAT-000557,Bălți Wholesale,Domestic,Ambient Truck,2024-07-15 14:29:24,2024-07-15 19:29:24,5.0,2024-07-15 14:57:24,2024-07-15 19:57:24,28,False,17.5
SHP-000558,BAT-000558,Warsaw,Central Europe,Reefer Truck,2024-11-21 14:18:36,2024-11-22 18:18:36,28.0,2024-11-21 15:06:36,2024-11-22 19:06:36,48,False,2.9
SHP-000559,BAT-000559,Chișinău Local,Domestic,Insulated Van,2025-01-06 16:27:36,2025-01-06 20:27:36,4.0,2025-01-06 18:19:36,2025-01-06 22:19:36,112,False,2.9
SHP-000560,BAT-000560,Warsaw,Central Europe,Reefer Truck,2024-07-30 14:37:12,2024-07-31 18:37:12,28.0,2024-07-30 16:05:12,2024-07-31 20:05:12,88,False,3.2
SHP-000561,BAT-000561,Prague,Central Europe,Reefer Truck,2024-12-26 19:29:24,2024-12-28 03:29:24,32.0,2024-12-26 19:39:24,2024-12-28 03:39:24,10,False,3.0
SHP-000562,BAT-000562,Brașov,Romania,Reefer Truck,2024-08-03 11:57:00,2024-08-04 03:57:00,16.0,2024-08-03 12:04:00,2024-08-04 04:04:00,7,False,2.9
SHP-000563,BAT-000563,Prague,Central Europe,Reefer Truck,2024-06-18 16:18:36,2024-06-20 00:18:36,32.0,2024-06-18 16:33:36,2024-06-20 00:33:36,15,False,4.1
SHP-000564,BAT-000564,Warsaw,Central Europe,Reefer Truck,2024-05-27 17:08:24,2024-05-28 21:08:24,28.0,2024-05-27 19:08:24,2024-05-28 23:46:24,158,False,4.1
SHP-000565,BAT-000565,Chișinău Local,Domestic,Reefer Truck,2024-07-03 21:45:00,2024-07-04 01:45:00,4.0,2024-07-03 21:54:00,2024-07-04 01:54:00,9,False,4.5
SHP-000566,BAT-000566,Bălți Wholesale,Domestic,Ambient Truck,2025-01-19 13:15:36,2025-01-19 18:15:36,5.0,2025-01-19 13:18:36,2025-01-19 18:18:36,3,False,16.6
SHP-000567,BAT-000567,Prague,Central Europe,Reefer Truck,2024-08-26 18:01:48,2024-08-28 02:01:48,32.0,2024-08-26 18:37:48,2024-08-28 02:37:48,36,False,3.5
SHP-000568,BAT-000568,Chișinău Local,Domestic,Insulated Van,2024-08-10 23:03:00,2024-08-11 03:03:00,4.0,2024-08-10 23:12:00,2024-08-11 03:12:00,9,False,4.0
SHP-000569,BAT-000569,Chișinău Local,Domestic,Reefer Truck,2024-05-28 21:46:48,2024-05-29 01:46:48,4.0,2024-05-28 21:51:48,2024-05-29 01:51:48,5,False,3.9
SHP-000570,BAT-000570,Brașov,Romania,Reefer Truck,2024-12-06 15:34:12,2024-12-07 07:34:12,16.0,2024-12-06 15:34:12,2024-12-07 07:34:12,0,False,3.7
SHP-000571,BAT-000571,Bucharest,Romania,Reefer Truck,2025-01-08 14:22:12,2025-01-09 04:22:12,14.0,2025-01-08 15:27:12,2025-01-09 05:27:12,65,False,3.5
SHP-000572,BAT-000572,Iași,Romania,Insulated Van,2024-11-28 15:28:12,2024-11-28 23:28:12,8.0,2024-11-28 15:28:12,2024-11-28 23:28:12,0,False,3.2
SHP-000573,BAT-000573,Berlin,Western Europe,Reefer Truck,2025-01-25 22:44:24,2025-01-27 12:44:24,38.0,2025-01-25 23:31:24,2025-01-27 13:31:24,47,False,3.2
SHP-000574,BAT-000574,Berlin,Western Europe,Reefer Truck,2024-10-25 11:48:36,2024-10-27 01:48:36,38.0,2024-10-25 11:48:36,2024-10-27 01:48:36,0,False,4.0
SHP-000575,BAT-000575,Warsaw,Central Europe,Reefer Truck,2024-12-05 13:55:12,2024-12-06 17:55:12,28.0,2024-12-05 14:00:12,2024-12-06 18:00:12,5,False,3.6
SHP-000576,BAT-000576,Bălți Wholesale,Domestic,Ambient Truck,2024-12-01 14:29:24,2024-12-01 19:29:24,5.0,2024-12-01 15:21:24,2024-12-01 20:21:24,52,False,18.4
SHP-000577,BAT-000577,Bălți Wholesale,Domestic,Ambient Truck,2024-12-08 15:12:36,2024-12-08 20:12:36,5.0,2024-12-08 15:29:36,2024-12-08 20:29:36,17,False,18.0
SHP-000578,BAT-000578,Brașov,Romania,Reefer Truck,2025-01-07 19:19:12,2025-01-08 11:19:12,16.0,2025-01-07 20:00:12,2025-01-08 12:00:12,41,False,3.3
SHP-000579,BAT-000579,Bălți Wholesale,Domestic,Ambient Truck,2024-10-17 12:21:00,2024-10-17 17:21:00,5.0,2024-10-17 12:46:00,2024-10-17 17:46:00,25,False,18.0
SHP-000580,BAT-000580,Prague,Central Europe,Reefer Truck,2025-01-02 14:47:24,2025-01-03 22:47:24,32.0,2025-01-02 14:47:24,2025-01-03 22:47:24,0,False,2.6
SHP-000581,BAT-000581,Chișinău Local,Domestic,Insulated Van,2024-09-05 16:47:24,2024-09-05 20:47:24,4.0,2024-09-05 16:47:24,2024-09-05 20:47:24,0,False,3.9
SHP-000582,BAT-000582,Bălți Wholesale,Domestic,Ambient Truck,2024-12-02 15:52:48,2024-12-02 20:52:48,5.0,2024-12-02 16:23:48,2024-12-02 21:23:48,31,False,23.7
SHP-000583,BAT-000583,Warsaw,Central Europe,Reefer Truck,2024-12-11 18:41:24,2024-12-12 22:41:24,28.0,2024-12-11 18:42:24,2024-12-12 22:42:24,1,True,23.6
SHP-000584,BAT-000584,Iași,Romania,Insulated Van,2024-11-11 14:39:00,2024-11-11 22:39:00,8.0,2024-11-11 15:25:00,2024-11-11 23:25:00,46,False,3.1
SHP-000585,BAT-000585,Bucharest,Romania,Reefer Truck,2024-10-04 20:03:00,2024-10-05 10:03:00,14.0,2024-10-04 20:03:00,2024-10-05 10:03:00,0,False,2.7
SHP-000586,BAT-000586,Prague,Central Europe,Reefer Truck,2024-06-07 22:33:00,2024-06-09 06:33:00,32.0,2024-06-07 22:57:00,2024-06-09 06:57:00,24,False,3.2
SHP-000587,BAT-000587,Iași,Romania,Insulated Van,2025-02-22 15:25:12,2025-02-22 23:25:12,8.0,2025-02-22 15:25:12,2025-02-22 23:25:12,0,False,4.0
SHP-000588,BAT-000588,Brașov,Romania,Reefer Truck,2024-06-27 22:31:12,2024-06-28 14:31:12,16.0,2024-06-27 22:31:12,2024-06-28 14:31:12,0,False,4.4
SHP-000589,BAT-000589,Prague,Central Europe,Reefer Truck,2025-03-20 17:54:36,2025-03-22 01:54:36,32.0,2025-03-20 17:54:36,2025-03-22 01:54:36,0,False,3.2
SHP-000590,BAT-000590,Berlin,Western Europe,Reefer Truck,2024-12-03 16:52:48,2024-12-05 06:52:48,38.0,2024-12-03 16:59:48,2024-12-05 06:59:48,7,False,4.0
SHP-000591,BAT-000591,Iași,Romania,Insulated Van,2025-01-06 23:14:24,2025-01-07 07:14:24,8.0,2025-01-06 23:56:24,2025-01-07 07:56:24,42,False,4.1
SHP-000592,BAT-000592,Brașov,Romania,Reefer Truck,2024-12-09 13:29:24,2024-12-10 05:29:24,16.0,2024-12-09 14:00:24,2024-12-10 06:00:24,31,False,2.8
SHP-000593,BAT-000593,Brașov,Romania,Reefer Truck,2025-01-20 17:18:36,2025-01-21 09:18:36,16.0,2025-01-20 18:00:36,2025-01-21 10:00:36,42,False,4.4
SHP-000594,BAT-000594,Chișinău Local,Domestic,Insulated Van,2024-11-11 14:46:12,2024-11-11 18:46:12,4.0,2024-11-11 14:58:12,2024-11-11 18:58:12,12,False,4.0
SHP-000595,BAT-000595,Iași,Romania,Insulated Van,2025-02-01 19:08:24,2025-02-02 03:08:24,8.0,2025-02-01 19:10:24,2025-02-02 03:10:24,2,False,4.1
SHP-000596,BAT-000596,Berlin,Western Europe,Reefer Truck,2024-10-22 19:06:00,2024-10-24 09:06:00,38.0,2024-10-22 19:06:00,2024-10-24 09:06:00,0,False,3.5
SHP-000597,BAT-000597,Prague,Central Europe,Reefer Truck,2024-11-16 11:48:00,2024-11-17 19:48:00,32.0,2024-11-16 12:00:00,2024-11-17 20:00:00,12,False,3.1
SHP-000598,BAT-000598,Bucharest,Romania,Reefer Truck,2024-11-14 19:54:36,2024-11-15 09:54:36,14.0,2024-11-14 20:01:36,2024-11-15 10:01:36,7,False,4.3
SHP-000599,BAT-000599,Warsaw,Central Europe,Reefer Truck,2024-11-07 18:47:24,2024-11-08 22:47:24,28.0,2024-11-07 18:47:24,2024-11-08 22:47:24,0,False,3.7
SHP-000600,BAT-000600,Prague,Central Europe,Reefer Truck,2024-09-30 18:54:00,2024-10-02 02:54:00,32.0,2024-09-30 18:57:00,2024-10-02 02:57:00,3,False,3.2
SHP-000601,BAT-000601,Chișinău Local,Domestic,Reefer Truck,2024-06-25 18:08:24,2024-06-25 22:08:24,4.0,2024-06-25 18:24:24,2024-06-25 22:24:24,16,False,2.7
SHP-000602,BAT-000602,Brașov,Romania,Reefer Truck,2024-12-15 14:56:24,2024-12-16 06:56:24,16.0,2024-12-15 15:23:24,2024-12-16 07:23:24,27,False,3.3
SHP-000603,BAT-000603,Warsaw,Central Europe,Reefer Truck,2025-02-09 15:27:00,2025-02-10 19:27:00,28.0,2025-02-09 15:27:00,2025-02-10 19:27:00,0,False,3.1
SHP-000604,BAT-000604,Berlin,Western Europe,Reefer Truck,2025-02-16 15:18:00,2025-02-18 05:18:00,38.0,2025-02-16 16:11:00,2025-02-18 06:11:00,53,False,3.4
SHP-000605,BAT-000605,Iași,Romania,Insulated Van,2025-03-08 19:08:24,2025-03-09 03:08:24,8.0,2025-03-08 19:10:24,2025-03-09 03:10:24,2,True,17.9
SHP-000606,BAT-000606,Iași,Romania,Insulated Van,2024-11-29 13:42:36,2024-11-29 21:42:36,8.0,2024-11-29 15:42:36,2024-11-30 09:26:36,704,False,2.7
